Кат 1 ур ID;Кат 1 ур;Кат 2 ур ID;Категория;Внешний код;Артикул;Наименование;Доп. Описание;Название на русском;Описание;Цена;Валюта;Наличие;Производитель;Страна;Тип (Категория);Материал внешней части;Материал встроенных частей;Назначение;Фиксатор;Размер;Возможные размеры;Возможные цвета;В комплект входит;Основная картинка;Картинка дополнительная_1;Картинка дополнительная_2;Картинка дополнительная_3
2;Ортопедия;25;Ортопедические стельки, супинаторы;1485;1485;Pedag Viva -187;Каркасная ортопедическая стелька ;Педаг Вива -187;"<p>Каркасная ортопедическая стелька Viva PDG-187, Pedag (Германия) – изысканная анатомическая упругая стелька, специально разработана для облегчения ходьбы, устранения болевых ощущений в области пятки, плюсневой кости, суставов и позвоночника. Каркасная ортопедическая стелька Viva PDG-187 имеет анатомический каркас с продольной поддержкой сводов стоп, плюсневых колодок и подушечки на пятку для поддержки естественного положения стопы, перераспределяет нагрузку на суставы, позвоночник, предотвращает симптомы усталости и боли. Каркасная ортопедическая стелька Viva PDG-187 сделанная из тончайшей воловьей кожи, оптимально адаптируется к форме ноги, обеспечивает идеальный климат обуви, впитывает влагу, а высокоэффективный фильтр из активированного угля нейтрализует неприятный запах.</p>

<h2>Показание к применению каркасной ортопедической стельки Viva PDG-187:</h2>
<ul>
<li>Продольное и поперечное плоскостопие у людей молодого возраста;</li>
<li>Плоскостопия I-II степени у людей пожилого возраста, у которых нет длительных нагрузок на стопу;</li>
<li>Начальные проявления центральной шпоры пятки;</li>
<li>Заболевания позвоночника и нижних конечностей;</li>
<li>Варикозное расширение вен;</li>
<li>Отечный синдром;</li>
<li>Беременность;</li> 
<li>Избыточный вес.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Поддерживает  своды стопы в анатомическом положении;</li>
<li>Viva PDG-187 благодаря своей анатомической форме уменьшает нагрузку на суставы, колени;</li>
 <li>Убирает дискомфорт и усталость при ходьбе;</li> 
<li>Выравнивает осанку;</li>
<li>Каркасный супинатор Viva PDG-187 поддерживает свод стопы, снимает дискомфорт и усталость при ходьбе.</li>
</ul>

<h3>Преимущества каркасной ортопедической стельки Viva PDG-187:</h3>
<ul>
<li>Стелька приспосабливается к форме ноги;</li>
<li>Фильтр из активированного угля создает гигиенический микроклимат обуви, поглощает влажность ног, нейтрализует запах;</li>
<li>Амортизирующая подушечка под пятку убирает ударную нагрузку на пятку, суставы ног и позвоночник, облегчает начальные симптомы пяточной шпоры.</li> 
</ul>

<h3>Размеры 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46.</h3>

";410;UAH;есть в наличии;Pedag;Германия;Каркасная стелька;Натуральная воловья кожа с антибактериальной пропиткой;Слой активированного угля, плюсневая подушка и под пятку из мягкого латекса;Для закрытой обуви;Нет;;35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46;Бежевый (кремовый);Упаковка, Каркасные ортопедические стельки ;/supinatory/Pedag_Viva-187.jpg;;
2;Ортопедия;25;Ортопедические стельки, супинаторы;1107;1107;Pedag Viva High -189;Каркасная стелька для высоко продольного свода;Педаг Вива Хай -189;"<p>Каркасная стелька для высоко продольного свода Viva High PDG-189, Pedag (Германия) – жесткая амортизирующая расслабляющая гигиеническая стелька с прочным пластиковым каркасом, поверхностью из дышащей натуральной воловьей кожи и наполнителем из активированного угля. Дарит оптимальный климат внутри обуви, обеспечивает естественную супинацию и пронацию полой стопы, оснащена плюсневой (метатарзальной) подушечкой для профилактики и лечения распластаности переднего отдела стопы. Пяточный супинатор (гнездо) поддерживает ногу в анатомическом положении. Стелька Viva High PDG-189 предназначена для серьезных изменений и деформаций стопы, разгружает напряженные мышцы и связки, идеальное решение для комфортного передвижения людей с высоким подъемом стоп.</p>

<h2>Показание к применению каркасной стельки для высоко продольного свода Viva High PDG-189:</h2>
<ul>
<li>Профилактика развития и решение проблем при полой стопе, при полиомиелите;</li> 
<li>Выраженные формы деформации стоп;</li> 
<li>Опускание головок первой плюсневой кости (pes cavus anteriorа), а также в заднем отделе стопы, между опустившимся бугром пяточной кости, ее телом и костями предплюсны (pes cavus posterior).</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Упругий пластиковый каркас ортопедической формы хорошо поддерживает всю стопу;</li> <li>Разгружает участки пяточного бугра и плюсневых костей;</li>
<li>Метатарзальная подушка предотвращает распластанность стопы, снижает нагрузку на плюсневые кости и пятку.</li> 
</ul>

<h3>Преимущества каркасной стельки для высоко продольного свода Viva High PDG-189:</h3>
<ul>
<li>Идеальное решение для людей с высоким сводом стопы;</li> 
<li>Из тонкой дышащей воловьей кожи, и фильтром с активированным углем – хорошая вентиляция и высокие абсорбирующие свойства.</li> 
</ul>

<h3>Размеры 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46.</h3>
";377;UAH;есть в наличии;Pedag;Германия;Каркасная стелька для высоко продольного свода;Тонкая дышащая воловья кожа;Слой активированного угля, плюсневая подушка и под пятку из мягкого латекса;Для закрытой обуви;Нет;;36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46;Бежевый;Упаковка, Каркасные стельки для высоко продольного свода ;/supinatory/Pedag_Viva_High-189.jpg;;
2;Ортопедия;25;Ортопедические стельки, супинаторы;1117;1117;Pedag Performance -199;Стелька-супинатор в спортивную обувь;Педаг Перформанс -199;"<p>Стелька-супинатор в спортивную обувь Performance PDG-199, Pedag (Германия) – динамическая перфорированная модель c высокотехнологического материала из увеличенной влагопоглощающей способностью, имеет специальной формы супинатор, который обеспечивает комфортное передвижение, распределение ударов на стопу во время бега, аэробики или силовых нагрузок. Стелька-супинатор в спортивную обувь Performance PDG-199 изготовлена из специального перфорированного волокна, что обеспечивает циркуляцию воздуха внутри обуви, дает ощущение легкого массажа, осуществляет амортизацию ударов на голеностопный сустав, коленную чашечку, тазобедренные суставы, уменьшает травматизм при занятиях спортом.</p>

<h2>Показание к применению стельки-супинатора Performance PDG-199:</h2>
<ul>
<li>Для любого вида спорта (бег, аэробика, шейпинг и т.д.) ;</li>
<li>Иммунологические и обменные заболевания;</li> 
<li>потливость ног;</li>
<li>отечность;</li>
<li>Болезненные ощущения в области стопы, суставов и колен.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Разгружает мышцы голени;</li>
<li>Уменьшает ударную нагрузку на пятку, тазобедренные, коленные и голеностопные суставы;</li>
<li>Обеспечивает комфортный бег или ходьбу по твердым поверхностям;</li>
<li>Performance PDG-199 создают ощущение массажа;</li>
<li>Снимает напряжение с суставов ног, позвонков поясничного и шейного отдела.</li>
</ul>

<h3>Преимущества стельки-супинатора в спортивную обувь Performance PDG-199:</h3>
<ul>
<li>Поверхность из перфорированного высокотехнологичного волокна имеет высокую влагопоглощающую способность;</li> 
<li>Обеспечивает циркуляцию воздуха внутри обуви;</li>
</ul>

<h3>Размеры 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46.</h3>
";260;UAH;есть в наличии;Pedag;Германия;Спортивная ортопедическая стелька-супинатор;Натуральная кожа;Гель;Для занятий спортом, закрытой спортивной обуви;Нет;;36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46;Разноцветный;Упаковка, Стельки-супинаторы в спортивную обувь ;/supinatory/Pedag_Performance-199.jpg;;
2;Ортопедия;25;Ортопедические стельки, супинаторы;2105;2105;Pedag Step - 166;Пелот под продольный свод стопы;Педаг Степ -166;"p>Пелот под продольный свод стопы Step PDG-166, Pedag (Германия) разработан для исправления плоско-вальгусной деформации стопы и профилактики продольного плоскостопия. Изделие снимает нагрузку с суставов ног, уменьшает боль и жжение даже при непродолжительных нагрузках.</p>

<h2>Показание к применению пелота под продольный свод стопы Step PDG-166:</h2>
<ul>
<li>Нефиксированное продольное плоскостопие I-III степени;</li>
<li>Заболевания позвоночника и суставов нижних конечностей;</li>
<li>Плоско-вальгусная деформация стопы;</li>
<li>Боль в суставах и усталость ног при нагрузках, ходьбе.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Каркас пелота Step PDG-166 эффективно поглощает удары и поддерживает внутренний продольный свод стопы;</li>
<li>Обеспечивает полужесткую поддержку свода стопы;</li>
<li>Поглощает удары при ходьбе;</li>
<li>Снимает нагрузку с суставов ног;</li>
<li>Оказывает амортизирующий эффект.</li>
</ul>

<h3>Преимущества пелота под продольный свод стопы Step PDG-166:</h3>
<ul>
<li>Пелот Step PDG-166 изготовлен из натуральной кожи, обработанной без использования химических реагентов;</li>
<li>Не позволяет ноге скользить в обуви благодаря фиксатору с клейким шаром;</li>
<li>Для всех типов обуви;</li>  
<li>Для повседневной закрытой обуви;</li>
<li>Натуральная кожа в составе изделия обеспечивает гигиеничность и комфорт ежедневного использования.</li>
</ul>
";114;UAH;есть в наличии;Pedag;Германия;Ортопедическое изделие под переднюю/поперечную часть стопы;Натуральная кожа;Латекс каучуковый;Лечебные;Клеевой фиксатор;;35/37, 38/40, 41/43, 44/46;Бежевый;Упаковка, Пара пелотов под продольный свод стопы;/supinatory/Pedag_Step-166.jpg;/supinatory_add/Pedag_Step-166_1.jpg;/supinatory_add/Pedag_Step-166_2.jpg
2;Ортопедия;25;Ортопедические стельки, супинаторы;2354;2354;Pedag Viva Sport -181;Каркасная ортопедическая стелька ;Педаг Вива Спорт -181;"<p>Каркасная ортопедическая стелька Viva Sport PDG-181, Pedag (Германия) – инновационная стелька для занятий спортом любой интенсивности. Каркас изделия идеально поддерживает ступни спортсменов, дарит ощущение легкости, снимает боль и жжение в сводах стопы.</p>

<h2>Показание к применению каркасной стельки Viva Sport PDG-181:</h2>
<ul>
<li>Продольное и комбинированное плоскостопие I-III степени;</li>
<li>Заболевания позвоночника и суставов нижних конечностей;</li>
<li>Интенсивные занятия спортом, бег, ходьба;</li>
<li>Беременность;</li>
<li>Варикоз;</li>
<li>Отечность ног.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Амортизатор в области пятки поглощает удары и смягчает шаги;</li>
<li>Каркасная стелька PDG-181 надежно поддерживают свод стопы;</li> 
<li>Продольный свод эффективно поддерживается супинирующим каркасом;</li>
<li>Снимают нагрузку во время занятий спортом;</li>
<li>Изолирует от холода.</li>
</ul>

<h3>Преимущества каркасной стельки Viva Sport PDG-181:</h3>
<ul>
<li>Анатомически правильная поддержка ноги;</li>  
<li>Метатарзальная подушечка обеспечивает поддержку передней части стопы и предотвращает последствия плоскостопия;</li>
<li>Специальная функциональная ткань поверхности стельки PDG-181 приятна на ощупь и быстро отводит влагу от ног;</li>
<li>Стельки делают любую обувь удобнее;</li>
<li>Подходит для всех времен года.</li>
</ul>

<h3>Размеры 35,36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46.</h3>
";437;UAH;есть в наличии;Pedag;Германия;Каркасная стелька;Натуральная кожа;Слой активированного угля, плюсневая подушка и под пятку из мягкого латекса;Для закрытой обуви;нет;;35,36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46;Красный;Упаковка, Каркасные ортопедические стельки ;/supinatory/Pedag_VivaSport-181.jpg;/supinatory_add/Pedag_VivaSport-181_1.jpg;/supinatory_add/Pedag_VivaSport-181_2.jpg
2;Ортопедия;25;Ортопедические стельки, супинаторы;1961;1961;Lucky Step LS77;Бандаж-шина для отведения большого пальца стопы;Лаки Степ ЛС77;"<p>Бандаж-шина отводящая большой палец стопы Lucky Step LS77 - приспособление-аддуктор первого пальца стопы выполненный в трикотажном бандаже с жестким ребром. Трикотаж с липучками прочно фиксирует передний отдел стопы, что качественно отражается на состоянии поперечного свода и плюснефаланговых соединений с первого по пятый палец. Жесткое ребро из алюминия выполняет функцию шины для стабилизации сустава первого пальца. Мягкая система не исключает ношения в свободной обуви или  в период отдыха и сна.</p>

<h2>Показания к применению бандажа шины отводящей большой палец стопы Lucky Step LS77:</h2>
<ul>
<li>Деформация плюснефалангового сустава стопы;</li>
<li>Восстановление после травмы или операции;</li>
<li>Изменения или боли в части переднего отдела стопы;</li>
<li>Бурситы.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li> Бандажная шина для отведения первого пальца стопы Lucky Step LS77 устраняет дальнейшие изменения сустава Hallux valgus;</li>
<li>Восстанавливает  анатомическое положение пальца;</li>
<li> Снижает уровень болевых ощущений;</li>
<li> Позволяет отдыхать суставу, облегчая проводимость крово- и лимфотока.</li>
</ul>

<h3>Преимущества бандажной шина для отведения первого пальца стопы Lucky Step LS77:</h3>
<ul>
<li>Постепенная регулировка  бандажной шины  Lucky Step LS77 с помощью мягких липучек станет индивидуальным приспособлением;</li> 
<li>Благодаря мягкому покрытию жесткий стержень будет незаметным, но качественно выполняющим отводящую и стабилизирующую функцию;</li>
<li>Может использоваться в свободной обуви;</li>
<li>Жесткость регулируется по необходимости, от силы натяжения до устранения алюминиевого ребра.</li>
</ul>

<h3>Изделие имеет универсальный размер. Есть модель на левую и правую ногу.</h3>
";195;UAH;есть в наличии;Lucky Step ;Великобритания;Ортопедическая стелька;Дублированный материал, неопрен;Алюминий;Лечебные;Velcro;;Универсальный размер ноги (есть модель на левую и правую ногу);Черный;Упаковка, Бандаж-шина для отведения большого пальца стопы;/supinatory/LS_77.jpg;;
2;Ортопедия;25;Ортопедические стельки, супинаторы;1748;1748;Lucky Step LS301;Стелька ортопедическая GoStep;Лаки Степ ЛС301;"<p>Ортопедические жесткие стельки GoStep Lucky Step LS301 используются как для лечения, так и при профилактике продольного и поперечного плоскостопия. Жесткий каркас поддерживает анатомическое положение стопы,  усиливая рессорную функцию связочного аппарата, чем снижает  нагрузку от удара на коленный сустав и позвоночник. Активно используется при начальных стадиях изменений в суставе первого пальца  и для профилактики воспалений суставов стопы . Лучше применять в закрытую обувь, допустимая высота каблука 3-4 см.</p>

<h2>Показания к применению Ортопедической стельки GoStep Lucky Step LS301:</h2>
<ul>
<li>Уплощение поперечного и продольного свода, плоскостопие 1-3 степени;</li>
<li>Послеоперационное восстановление голени и суставов стопы;</li>
<li>Травма, повреждение суставов стопы;</li>
<li>Вальгусная деформация большого пальца;</li>
<li>Боли в суставах колена, голени и стоп;</li>
<li>Артриты и артрозы, воспаления суставных сумок;</li>
<li>Болезни венозной системы;</li>
<li>При беременности.</li>

<h2>Действие:</h2>
<ul>
<li>Восстанавливает качественную амортизацию стопы;</li>
<li>Способствует скорому восстановлению после повреждений мягких тканей и переломов за счет стабилизации;</li>
<li>Уравновешивает нагрузку по стопе;</li>
<li>Уменьшает болевые ощущения в основных опорных суставах;</li>
<li>Стелька ортопедическая GoStep Lucky Step LS301 позволяет устранить вальгусную деформацию стопы;</li>
<li>Обеспечивает гигиеническое использование.</li>
</ul>

<h3>Преимущества стельки ортопедической GoStep Lucky Step LS301: </h3>
<ul>
<li>За счет использования натуральной перфорированной кожи регулируется теплоотдача материала и воздухопроницаемость;</li> 
<li>Благодаря пластиковой основе обеспечивается жесткость ортопедической стельки GoStep Lucky Step LS301;</li>
<li>Валик Зейтца тренирует связочный аппарат поперечного свода и улучшает тройственную опоростойкость стопы;</li>
<li>Высокая износостойкость изделия.</li>
</ul>

<h3>Изделие 14 размеров:</h3>
<ul>
<li>Размер 35 – длина стельки 235 мм;</li>
<li>Размер 36 – длина стельки 240 мм;</li>
<li>Размер 37 – длина стельки 245 мм;</li>
<li>Размер 38 – длина стельки 250 мм;</li>
<li>Размер 39 – длина стельки 255 мм;</li>
<li>Размер 40 – длина стельки 260 мм;</li>
<li>Размер 41 – длина стельки 265 мм;</li>
<li>Размер 42 – длина стельки 270 мм;</li>
<li>Размер 43 – длина стельки 275 мм;</li>
<li>Размер 44 – длина стельки 280 мм;</li>
<li>Размер 45 – длина стельки 285 мм;</li>
<li>Размер 46 – длина стельки 290 мм;</li>
<li>Размер 47 – длина стельки 235 мм;</li>
<li>Размер 48 – длина стельки 300 мм.</li>
</ul>
";310;UAH;есть в наличии;Lucky Step ;Великобритания;Ортопедическая стелька;Натуральная кожа, нетканный материал;Вспененный латекс, пластик;Лечебные;Нет;;35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48;Бежевый;Упаковка, Пара стелек ортопедических GoStep;/supinatory/LS_301.jpg;/supinatory_add/LS_301_1.jpg;
2;Ортопедия;25;Ортопедические стельки, супинаторы;2711;2711;Lucky Step LS330;Стелька ортопедическая Lady;Лаки Степ ЛС330;"<img src=""/upload/catalog/ortoped/supinatory_s/LS_330_s1_940x141.png"" width=""940""><br><br>

 <p>Стельки Lucky step ls 330 выполнены из перфорированной кожи. Их преимущество - это использование под обувь на каблуке. Благодаря вшитой подушке, они ложатся в основу поддержки продольного свода, и своей особой формой, проходя под плюсневые кости, обеспечивают основу и для поперечного свода. Стельки Lucky Step LS 330 Lady станут идеальным дополнением, оказывая полноту облегания по стопе и ее тройственной опоры. Снимают усталость и болевые ощущения в дополнении с  обувью на высоком каблуке. Стельки помогут сделать походку более легкой, а каждый шаг более комфортным и мягким.</p>

<h2>Показания к использованию стелек Lucky step ls 330:</h2>
<ul>
<li>Поперечное и продольное плоскостопие;</li>
<li>Боли в стопе при ношении обуви на высоком каблуке;</li>
<li>Боли в передней части стопы при длительной ходьбе или стоянии;</li>
<li>Использование обуви с неподходящей основой для свода, неплотное прилегание.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Стельки Lucky step ls 330 поддерживают поперечный и продольный своды стопы;</li>
<li>Разгружают и уравновешивают нагрузку на все отделы стопы;</li>
<li>Снижают боль и утомление в ногах;</li>
<li>Дополняют любую обувь, и остаются незаметными с виду;</li>
<li>Исполняют роль супинатора стопы;</li>
<li>Регулируют влажность, кожаная основа дышит и проводит влагу.</li>
</ul>

<h3>Преимущества стелек Lucky step ls 330:</h3>
<ul>
<li>Особые параметры позволяют идеально ложиться в модельную обувь, и внешне оставаться незамеченными;</li>
<li>Клейкая часть стельки обеспечит противоскользящий эффект, и предупредит ее скручивание;</li>
<li>Выполнение из кожи не даст застояться влаге и образоваться неприятным запахам;</li>
<li>Стельки имеют вырез у основания большого пальца, чтобы не вызывать тесноту в узкой и модельной обуви или дискомфорт.</li>
</ul>
";190;UAH;есть в наличии;Lucky Step ;Великобритания;Ортопедическая стелька;Натуральная кожа, нетканный материал;Вспененный латекс, пластик;Лечебные;Нет;;35, 36, 37, 38, 39, 40, 41, 42;Бежевый;Упаковка, Пара стелек ортопедических Lady;/supinatory/LS_330.jpg;/supinatory_add/LS_330_1.jpg;
2;Ортопедия;25;Ортопедические стельки, супинаторы;2562;2562;Lucky Step LS331;Стелька ортопедическая Siesta;Лаки Степ ЛС331;"<img src=""/upload/catalog/ortoped/supinatory_s/LS_331_s1_940x141.png"" width=""940""><br><br> 
<p>Стелька супинатор Lucky step LS 331 оказывает мягкий, ненасильный супинирующий эффект. Стельки имеют кожаное покрытие, под которым введен вспененный латекс по анатомическим изгибам стопы. Благодаря мягкой подушке стелька имеет тренировочное действие, и ежедневно будет способствовать укреплению мышц стопы и улучшать состояние поперечного и продольного сводов. Рекомендована для закрытой обуви, имеет абсорбирующий и ароматизирующий эффект, а кожаное покрытие не препятствует нормальному дыханию стопы, что предотвратит образование микробов  и запахов. Нижний шар стельки Lucky step LS 331 имеет антибактериальную пропитку, что обезопасит Ваши ножки от патологических микроорганизмов.</p>

<h2>Показания к применению Lucky step LS 331 Siesta:</h2>
<ul>
<li>Поперечное плоскостопие, продольное плоскостопие 1-2 степени;</li>
<li>Признаки «диабетической стопы»;</li> 
<li>Натирание стопы в обуви;</li>
<li>Боли в стопе, отечность;</li>
<li>Профилактика поперечного и продольного плоскостопия.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Оказывают рессорную функцию при ходьбе;</li>
<li>Тренируют продольный и поперечный свод стопы;</li>
<li>Поддерживают стопу при длительных ходьбе или стоянии;</li>
<li>Снимают усталость, уменьшают болевые ощущения, при ходьбе;</li>
<li>Препятствуют натиранию и помогают в заживлении.</li>
</ul>

<h3>Преимущества стельки Lucky step LS 331 Siesta:</h3>
<ul>
<li>Материал из натуральной кожи, вкладка изготовлена из гипоалергенного пенного латекса;</li>
<li>Стельки оказывают противоскользящий и гигроскопический эффект;</li>
<li>Благодаря тренирующему действию, изделие не только поддерживает стопу, но и улучшает ее состояние.</li>
</ul>
";260;UAH;есть в наличии;Lucky Step ;Великобритания;Ортопедическая стелька;Натуральная кожа, нетканный материал;Вспененный латекс, пластик;Лечебные;Нет;;35, 36, 37, 38, 39, 40, 41, 42;Бежевый;Упаковка, Пара стелек ортопедических Siesta;/supinatory/LS_331.jpg;/supinatory_add/LS_331_1.jpg;
2;Ортопедия;25;Ортопедические стельки, супинаторы;1761;1761;Lucky Step LS401;Полустелька ортопедическая GoStep;Лаки Степ ЛС401;"<p>Ортопедическая полустелька GoStep LS401 рекомендована при продольном, поперечном и комбинированном плоскостопии. Благодаря своей особой конструкции изделие повышает выносливость мышечно-связочного аппарата стопы, снимает боль, ощущение усталости и жжения в стопах. Полустелька-супинатор эффективна в комплексном лечении деформирующего артроза, отеков и натоптышей.</p>

<h2>Показания к применению ортопедической полустельки GoStep LS401:</h2> 
<ul>
<li>Продольное, поперечное, комбинированное плоскостопие;</li>
<li>Недостаточная выносливость мышечно-связочного аппарата стопы;</li>
<li>Болевой синдром и ощущение усталости в пятке и сводах стопы;</li>
<li>Деформирующий артроз.</li>
</ul>

<h2>Видеообзор GoStep Lucky Step LS401</h2><p><iframe width=""440"" height=""250"" src=""https://www.youtube.com/embed/H93rC46xq60"" frameborder=""0"" allowfullscreen></iframe> <iframe width=""440"" height=""250"" src=""https://www.youtube.com/embed/5BttMqVJeXA"" frameborder=""0"" allowfullscreen></iframe></p>

<h2>Действие:</h2>
<ul>
<li>Поддерживает анатомическую форму продольного свода стопы;</li>
<li>Смягчает нагрузку на стопу при ходьбе;</li>
<li>Восстанавливает балансировочную функцию стопы;</li>
<li>Снимает и уменьшает усталость ног.</li>
</ul>

<h3>Преимущества ортопедической полустельки GoStep LS401:</h3>
<ul>
<li>Полустелька рекомендована для повседневной закрытой обуви;</li>
<li>Натуральная перфорированная кожа обеспечивает гигиеничность и комфорт использования;</li>
<li>Не скользит в обуви благодаря особому плотному материалу;</li>
<li>Плотный нетканый материал LS401 имеет абсорбирующие свойства.</li>
</ul>

<h3>Изделие 14 размеров:</h3>
<ul>
<li>Размер 35 – длина полустельки 155 мм;</li>
<li>Размер 36 – длина полустельки 160 мм;</li>
<li>Размер 37 – длина полустельки 165 мм;</li>
<li>Размер 38 – длина полустельки 170 мм;</li>
<li>Размер 39 – длина полустельки 175 мм;</li>
<li>Размер 40 – длина полустельки 180 мм;</li>
<li>Размер 41 – длина полустельки 185 мм;</li>
<li>Размер 42 – длина полустельки 190 мм;</li>
<li>Размер 43 – длина полустельки 195 мм;</li>
<li>Размер 44 – длина полустельки 200 мм;</li>
<li>Размер 45 – длина полустельки 205 мм;</li>
<li>Размер 46 – длина полустельки 210 мм;</li>
<li>Размер 47 – длина полустельки 215 мм;</li>
<li>Размер 48 – длина полустельки 220 мм.</li>
</ul>
";255;UAH;есть в наличии;Lucky Step ;Великобритания;Ортопедическая полустелька;Натуральная кожа, нетканный материал;Вспененный латекс, пластик;Лечебные;Нет;;35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48;Бежевый;Упаковка, Пара полустелек ортопедических GoStep;/supinatory/LS_401.jpg;/supinatory_add/LS_401_1.jpg;
2;Ортопедия;25;Ортопедические стельки, супинаторы;1779;1779;Lucky Step LS503;Подпяточник клиновидный GoStep;Лаки Степ ЛС503;"<p>Подпяточник клиновидный GoStep LS503 имеет особую клиновидную форму, благодаря чему эффективен в лечении нестандартно расположенных пяточных шпор, натоптышей и отеков. Изделие снимает болевые ощущения при травмах и заболеваниях суставов ног. Подпяточник облегчает  ходьбу, смягчает шаги, снимает чувство усталости.</p>

<h2>Показания к применению подпяточника клиновидного GoStep LS503:</h2> 
<ul>
<li>Натоптыши;</li>
<li>Пяточная шпора;</li>
<li>Нестандартное место размещения пяточной шпоры;</li>
<li>Травмы пятки и суставов ног;</li>
<li>Болевой синдром в ступнях при ходьбе;</li>
<li>Ощущение усталости в ногах.</li>
</ul>

<h2>Видеообзор GoStep Lucky Step LS503</h2><p><iframe width=""440"" height=""250"" src=""https://www.youtube.com/embed/H93rC46xq60"" frameborder=""0"" allowfullscreen></iframe> <iframe width=""440"" height=""250"" src=""https://www.youtube.com/embed/9fkwqRuhGbY"" frameborder=""0"" allowfullscreen></iframe></p>

<h2>Действие:</h2>
<ul>
<li>Мягко поддерживает пятку, предотвращая болезненные ощущения;</li>
<li>Значительно снижает ударную нагрузку на кость пятки, суставы, позвоночник;</li>
<li>Смягчает нагрузку при ходьбе;</li>
<li>Поддерживает внутренние и внешние своды стопы;</li>
<li>Уменьшает боль при пяточной шпоре.</li>
</ul>

<h3>Преимущества подпяточника клиновидного GoStep LS503:</h3>
<ul>
<li>Для повседневной закрытой обуви;</li>
<li>Натуральная кожа в составе изделия обеспечивает гигиеничность и комфорт использования;</li>
<li>Не скользит в обуви благодаря особому плотному материалу.</li>
</ul>

<h3>Изделие 6 размеров:</h3>
<ul>
<li>Размер 35-36 – длина подпяточника 135 мм;</li>
<li>Размер 37-38 – длина подпяточника 140 мм;</li>
<li>Размер 39-40 – длина подпяточника 145 мм;</li>
<li>Размер 41-42 – длина подпяточника 150 мм;</li>
<li>Размер 43-44 – длина подпяточника 165 мм;</li>
<li>Размер 45-46 – длина подпяточника 170 мм.</li>
</ul>
";220;UAH;есть в наличии;Lucky Step ;Великобритания;Ортопедический подпяточник;Натуральная кожа;Латекс каучуковый, вулканизированная латексная пена;Лечебные;Нет;;35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46;Бежевый;Упаковка, Пара подпяточников клиновидных GoStep;/supinatory/LS_503.jpg;/supinatory_add/LS_503_1.jpg;
2;Ортопедия;25;Ортопедические стельки, супинаторы;1776;1776;Lucky Step LS504;Подпяточник ортопедический разгрузочный GoStep;Лаки Степ ЛС504;"<p>Подпяточник GoStep Lucky Step LS 503 имеет специальное  назначение, особенности его формы определяют его работу как поддержку под продольный свод,  и прием основной ударной дозы с пятки при ходьбе. Упрощенная модель стельки не требует большего размера обуви, а может служить просто полезным дополнением к привычной.</p>

<h2>Показания к применению подпяточника GoStep Lucky Step LS504:</h2>
<ul>
<li>Шпора на пятке, пяточные трещины;</li>
<li>Болевые ощущения в пятке при ходьбе или при «жестком шаге» (удар от которого идет на позвоночный столб и все несущие суставы, появление головной боли после ходьбы);</li>
<li>Уплощение продольного свода стопы;</li>
<li>Усталость в ногах при небольшой нагрузке;</li>
<li>Плосковальгусное искривление.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Поддерживает продольный свод стопы; </li>
<li>Снимает болевые ощущения при пяточной шпоре;</li>
<li>Уменьшает усталость ног при ходьбе или длительном стоянии.</li>
</ul>

<h3>Преимущества подпяточника GoStep Lucky Step LS504:</h3>
<ul>
<li>Выполнен из кожи, не продуцирует тепло;</li>
<li>Не требует подбора  новой обуви;</li>
<li>Имеет удобную амортизирующую подушку;</li>
<li>Закрепляется клейкой основой против скольжения.</li>
</ul>

<h3>Изделие 4 размеров:</h3>
<ul>
<li>Размер 1 – размер обуви 35-37;</li>
<li>Размер 2 – размер обуви 38-40;</li>
<li>Размер 3 – размер обуви 41-43;</li>
<li>Размер 4 – размер обуви 44-46.</li>
</ul>
";180;UAH;есть в наличии;Lucky Step ;Великобритания;Ортопедический подпяточник;Натуральная кожа;Латекс каучуковый;Лечебные;Клеевой фиксатор;;35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46;Бежевый;Упаковка, Пара подпяточников GoStep;/supinatory/LS_504.jpg;/supinatory_add/LS_504_1.jpg;
